Classifier,Vectorizer,Validation Acc,Test Acc,Total,Total Acc,Link Flag,User Flag,Hash Flag,Numb Flag,Keyw Flag,Lctn Flag,R Links,R Users,R Hash,Unslang,Split W,Stem,R Punct,R Numb,Lower,R StpWrds,R NotAlpha,Join,Python Algo,time
RANDOM_FOREST,"COUNT[1, 3]",0.77544,0.76341,3672.0019500000003,0.7672381842875053,True,True,True,False,False,False,True,True,True,True,True,False,True,True,True,True,True,True,"{'add_link_flag': True, 'add_user_flag': True, 'add_hash_flag': True, 'add_number_flag': False, 'add_keyword_flag': False, 'add_location_flag': False, 'remove_links': True, 'remove_users': True, 'remove_hash': True, 'unslang': True, 'split_words': True, 'stem': False, 'remove_punctuations': True, 'remove_numbers': True, 'to_lower_case': True, 'remove_stop_words': True, 'remove_not_alpha': True, 'join': True}",2020-05-01 22:01:06.982971
RANDOM_FOREST,"COUNT[1, 3]",0.77413,0.76525,3676.0107399999997,0.7680757918930212,True,False,True,False,False,False,True,True,True,True,True,False,True,True,True,True,True,True,"{'add_link_flag': True, 'add_user_flag': False, 'add_hash_flag': True, 'add_number_flag': False, 'add_keyword_flag': False, 'add_location_flag': False, 'remove_links': True, 'remove_users': True, 'remove_hash': True, 'unslang': True, 'split_words': True, 'stem': False, 'remove_punctuations': True, 'remove_numbers': True, 'to_lower_case': True, 'remove_stop_words': True, 'remove_not_alpha': True, 'join': True}",2020-05-01 22:08:03.695339
RANDOM_FOREST,"TFIDF[1, 3]",0.78004,0.76463,3682.98861,0.7695337672377768,False,False,False,False,False,False,True,True,False,True,False,False,True,True,True,True,False,True,"{'add_link_flag': False, 'add_user_flag': False, 'add_hash_flag': False, 'add_number_flag': False, 'add_keyword_flag': False, 'add_location_flag': False, 'remove_links': True, 'remove_users': True, 'remove_hash': False, 'unslang': True, 'split_words': False, 'stem': False, 'remove_punctuations': True, 'remove_numbers': True, 'to_lower_case': True, 'remove_stop_words': True, 'remove_not_alpha': False, 'join': True}",2020-05-01 22:09:38.192976
RANDOM_FOREST,"COUNT[1, 3]",0.75509,0.75299,3607.00844,0.7536582615963227,True,True,True,True,False,False,True,True,True,True,True,False,True,True,True,True,True,True,"{'add_link_flag': True, 'add_user_flag': True, 'add_hash_flag': True, 'add_number_flag': True, 'add_keyword_flag': False, 'add_location_flag': False, 'remove_links': True, 'remove_users': True, 'remove_hash': True, 'unslang': True, 'split_words': True, 'stem': False, 'remove_punctuations': True, 'remove_numbers': True, 'to_lower_case': True, 'remove_stop_words': True, 'remove_not_alpha': True, 'join': True}",2020-05-01 22:13:53.931722
RANDOM_FOREST,"TFIDF[1, 3]",0.71701,0.71162,3414.02229,0.7133352047638947,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,False,True,"{'add_link_flag': True, 'add_user_flag': True, 'add_hash_flag': True, 'add_number_flag': True, 'add_keyword_flag': True, 'add_location_flag': True, 'remove_links': True, 'remove_users': True, 'remove_hash': False, 'unslang': True, 'split_words': False, 'stem': False, 'remove_punctuations': True, 'remove_numbers': True, 'to_lower_case': True, 'remove_stop_words': True, 'remove_not_alpha': False, 'join': True}",2020-05-01 22:14:20.554954
RANDOM_FOREST,"TFIDF[1, 3]",0.70781,0.70089,3364.9987,0.7030920810697869,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,False,True,"{'add_link_flag': True, 'add_user_flag': True, 'add_hash_flag': True, 'add_number_flag': True, 'add_keyword_flag': True, 'add_location_flag': True, 'remove_links': True, 'remove_users': True, 'remove_hash': True, 'unslang': True, 'split_words': False, 'stem': False, 'remove_punctuations': True, 'remove_numbers': True, 'to_lower_case': True, 'remove_stop_words': True, 'remove_not_alpha': False, 'join': True}",2020-05-01 22:18:53.195631
RANDOM_FOREST,"COUNT[1, 3]",0.77544,0.77505,3709.98327,0.7751741057250314,False,False,False,False,False,False,True,True,False,True,False,False,True,True,True,True,False,True,"{'add_link_flag': False, 'add_user_flag': False, 'add_hash_flag': False, 'add_number_flag': False, 'add_keyword_flag': False, 'add_location_flag': False, 'remove_links': True, 'remove_users': True, 'remove_hash': False, 'unslang': True, 'split_words': False, 'stem': False, 'remove_punctuations': True, 'remove_numbers': True, 'to_lower_case': True, 'remove_stop_words': True, 'remove_not_alpha': False, 'join': True}",2020-05-01 22:21:50.502670
RANDOM_FOREST,"TFIDF[1, 3]",0.71372,0.7107,3406.0096599999997,0.7116610238194734,True,True,True,True,True,True,True,True,False,True,True,False,True,True,True,True,False,True,"{'add_link_flag': True, 'add_user_flag': True, 'add_hash_flag': True, 'add_number_flag': True, 'add_keyword_flag': True, 'add_location_flag': True, 'remove_links': True, 'remove_users': True, 'remove_hash': False, 'unslang': True, 'split_words': True, 'stem': False, 'remove_punctuations': True, 'remove_numbers': True, 'to_lower_case': True, 'remove_stop_words': True, 'remove_not_alpha': False, 'join': True}",2020-05-01 22:23:11.997233
RANDOM_FOREST,"TFIDF[1, 3]",0.71701,0.70824,3402.9933499999997,0.7110307877141663,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,True,False,True,"{'add_link_flag': True, 'add_user_flag': True, 'add_hash_flag': True, 'add_number_flag': True, 'add_keyword_flag': True, 'add_location_flag': True, 'remove_links': True, 'remove_users': True, 'remove_hash': True, 'unslang': True, 'split_words': True, 'stem': False, 'remove_punctuations': True, 'remove_numbers': False, 'to_lower_case': True, 'remove_stop_words': True, 'remove_not_alpha': False, 'join': True}",2020-05-01 22:27:38.921201
RANDOM_FOREST,"COUNT[1, 3]",0.7761,0.77046,3696.0112799999997,0.7722547597158378,False,False,False,False,False,False,True,True,True,True,True,False,True,True,True,True,True,True,"{'add_link_flag': False, 'add_user_flag': False, 'add_hash_flag': False, 'add_number_flag': False, 'add_keyword_flag': False, 'add_location_flag': False, 'remove_links': True, 'remove_users': True, 'remove_hash': True, 'unslang': True, 'split_words': True, 'stem': False, 'remove_punctuations': True, 'remove_numbers': True, 'to_lower_case': True, 'remove_stop_words': True, 'remove_not_alpha': True, 'join': True}",2020-05-01 22:29:35.519320
RANDOM_FOREST,"TFIDF[1, 3]",0.78792,0.77352,3723.99792,0.7781023652319264,False,False,False,False,False,False,True,True,True,True,True,False,True,True,True,True,True,True,"{'add_link_flag': False, 'add_user_flag': False, 'add_hash_flag': False, 'add_number_flag': False, 'add_keyword_flag': False, 'add_location_flag': False, 'remove_links': True, 'remove_users': True, 'remove_hash': True, 'unslang': True, 'split_words': True, 'stem': False, 'remove_punctuations': True, 'remove_numbers': True, 'to_lower_case': True, 'remove_stop_words': True, 'remove_not_alpha': True, 'join': True}",2020-05-01 22:35:47.616924
RANDOM_FOREST,"COUNT[1, 3]",0.77413,0.768,3684.9839899999997,0.7699506874216464,False,True,True,False,False,False,True,True,True,True,True,False,True,True,True,True,True,True,"{'add_link_flag': False, 'add_user_flag': True, 'add_hash_flag': True, 'add_number_flag': False, 'add_keyword_flag': False, 'add_location_flag': False, 'remove_links': True, 'remove_users': True, 'remove_hash': True, 'unslang': True, 'split_words': True, 'stem': False, 'remove_punctuations': True, 'remove_numbers': True, 'to_lower_case': True, 'remove_stop_words': True, 'remove_not_alpha': True, 'join': True}",2020-05-01 22:36:50.279704
RANDOM_FOREST,"TFIDF[1, 3]",0.75968,0.749,3600.97964,0.7523985875470122,True,True,True,True,False,False,True,True,True,True,True,False,True,True,True,True,True,True,"{'add_link_flag': True, 'add_user_flag': True, 'add_hash_flag': True, 'add_number_flag': True, 'add_keyword_flag': False, 'add_location_flag': False, 'remove_links': True, 'remove_users': True, 'remove_hash': True, 'unslang': True, 'split_words': True, 'stem': False, 'remove_punctuations': True, 'remove_numbers': True, 'to_lower_case': True, 'remove_stop_words': True, 'remove_not_alpha': True, 'join': True}",2020-05-01 22:41:22.101777
RANDOM_FOREST,"COUNT[1, 3]",0.75968,0.75299,3613.99901,0.7551188905139992,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,"{'add_link_flag': True, 'add_user_flag': True, 'add_hash_flag': True, 'add_number_flag': True, 'add_keyword_flag': True, 'add_location_flag': True, 'remove_links': True, 'remove_users': True, 'remove_hash': True, 'unslang': True, 'split_words': True, 'stem': False, 'remove_punctuations': True, 'remove_numbers': True, 'to_lower_case': True, 'remove_stop_words': True, 'remove_not_alpha': True, 'join': True}",2020-05-01 22:42:11.058429
RANDOM_FOREST,"TFIDF[1, 3]",0.7807,0.76831,3696.0016299999997,0.7722527434183033,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,"{'add_link_flag': False, 'add_user_flag': False, 'add_hash_flag': False, 'add_number_flag': False, 'add_keyword_flag': False, 'add_location_flag': False, 'remove_links': True, 'remove_users': True, 'remove_hash': True, 'unslang': True, 'split_words': True, 'stem': True, 'remove_punctuations': True, 'remove_numbers': True, 'to_lower_case': True, 'remove_stop_words': True, 'remove_not_alpha': True, 'join': True}",2020-05-01 22:47:46.388719
RANDOM_FOREST,"TFIDF[1, 3]",0.78858,0.77291,3723.01267,0.7778965043877978,False,False,False,False,False,False,True,True,True,True,True,False,False,True,True,False,True,True,"{'add_link_flag': False, 'add_user_flag': False, 'add_hash_flag': False, 'add_number_flag': False, 'add_keyword_flag': False, 'add_location_flag': False, 'remove_links': True, 'remove_users': True, 'remove_hash': True, 'unslang': True, 'split_words': True, 'stem': False, 'remove_punctuations': False, 'remove_numbers': True, 'to_lower_case': True, 'remove_stop_words': False, 'remove_not_alpha': True, 'join': True}",2020-05-01 22:53:43.242091
RANDOM_FOREST,"TFIDF[1, 3]",0.78004,0.77444,3714.99864,0.7762220309235269,False,False,False,False,False,False,True,True,True,True,True,False,False,True,True,False,True,True,"{'add_link_flag': False, 'add_user_flag': False, 'add_hash_flag': False, 'add_number_flag': False, 'add_keyword_flag': False, 'add_location_flag': False, 'remove_links': True, 'remove_users': True, 'remove_hash': True, 'unslang': True, 'split_words': True, 'stem': False, 'remove_punctuations': False, 'remove_numbers': True, 'to_lower_case': True, 'remove_stop_words': False, 'remove_not_alpha': True, 'join': True}",2020-05-01 22:59:33.382929
RANDOM_FOREST,"TFIDF[1, 3]",0.77676,0.76923,3693.0029699999996,0.7716261951525281,True,True,True,False,False,False,True,True,True,True,False,False,True,True,True,True,False,True,"{'add_link_flag': True, 'add_user_flag': True, 'add_hash_flag': True, 'add_number_flag': False, 'add_keyword_flag': False, 'add_location_flag': False, 'remove_links': True, 'remove_users': True, 'remove_hash': True, 'unslang': True, 'split_words': False, 'stem': False, 'remove_punctuations': True, 'remove_numbers': True, 'to_lower_case': True, 'remove_stop_words': True, 'remove_not_alpha': False, 'join': True}",2020-05-01 23:05:18.583166
RANDOM_FOREST,"TFIDF[1, 3]",0.77676,0.77781,3720.9995099999996,0.7774758692018386,True,True,True,False,False,False,True,True,True,True,True,False,True,True,True,True,True,True,"{'add_link_flag': True, 'add_user_flag': True, 'add_hash_flag': True, 'add_number_flag': False, 'add_keyword_flag': False, 'add_location_flag': False, 'remove_links': True, 'remove_users': True, 'remove_hash': True, 'unslang': True, 'split_words': True, 'stem': False, 'remove_punctuations': True, 'remove_numbers': True, 'to_lower_case': True, 'remove_stop_words': True, 'remove_not_alpha': True, 'join': True}",2020-05-01 23:11:06.243656
RANDOM_FOREST,"TFIDF[1, 3]",0.75443,0.75391,3609.00522,0.7540754743000417,True,True,True,True,False,False,True,True,True,True,True,False,True,True,True,True,True,True,"{'add_link_flag': True, 'add_user_flag': True, 'add_hash_flag': True, 'add_number_flag': True, 'add_keyword_flag': False, 'add_location_flag': False, 'remove_links': True, 'remove_users': True, 'remove_hash': True, 'unslang': True, 'split_words': True, 'stem': False, 'remove_punctuations': True, 'remove_numbers': True, 'to_lower_case': True, 'remove_stop_words': True, 'remove_not_alpha': True, 'join': True}",2020-05-01 23:16:08.647625
RANDOM_FOREST,"TFIDF[1, 3]",0.73867,0.72602,3493.9976699999997,0.7300454805683242,True,True,True,True,True,False,True,True,True,True,True,False,True,True,True,True,True,True,"{'add_link_flag': True, 'add_user_flag': True, 'add_hash_flag': True, 'add_number_flag': True, 'add_keyword_flag': True, 'add_location_flag': False, 'remove_links': True, 'remove_users': True, 'remove_hash': True, 'unslang': True, 'split_words': True, 'stem': False, 'remove_punctuations': True, 'remove_numbers': True, 'to_lower_case': True, 'remove_stop_words': True, 'remove_not_alpha': True, 'join': True}",2020-05-01 23:20:37.119297
